연,월,일,품목,금액
2023,04,01~10,자동차부품,503252
2023,04,01~10,무선통신기기,405876
2023,04,01~10,정밀기기,226753
2023,04,01~10,가전제품,161414
2023,04,01~10,컴퓨터주변기기,141998
2023,04,01~20,전체,32252925
2023,04,01~20,반도체,4089065
2023,04,01~20,승용차,3481387
2023,04,01~20,철강제품,2711356
2023,04,01~20,석유제품,2452238
2023,04,01~20,선박,1335039
2023,04,01~20,자동차부품,1238700
2023,04,01~20,무선통신기기,919598
2023,04,01~20,정밀기기,576752
2023,04,01~20,가전제품,416482
2023,04,01~20,컴퓨터주변기기,359003
2023,04,01~30,전체,49430879
2023,04,01~30,반도체,6537687
2023,04,01~30,승용차,5906031
2023,04,01~30,철강제품,4247108
2023,04,01~30,석유제품,3703130
2023,04,01~30,자동차부품,1856093
2023,04,01~30,선박,1546174
2023,04,01~30,무선통신기기,1359188
2023,04,01~30,정밀기기,861199
2023,04,01~30,가전제품,615905
2023,04,01~30,컴퓨터주변기기,559462
2023,05,01~10,전체,14433318
2023,05,01~10,반도체,1974307
2023,05,01~10,석유제품,1418268
2023,05,01~10,승용차,1342220
2023,05,01~10,철강제품,1169887
2023,05,01~10,자동차부품,545220
2023,05,01~10,무선통신기기,466314
2023,05,01~10,컴퓨터주변기기,296587
2023,05,01~10,정밀기기,265564
2023,05,01~10,가전제품,201327
2023,05,01~10,선박,200479
2023,05,01~20,전체,32272483
2023,05,01~20,반도체,4257659
2023,05,01~20,승용차,3431893
2023,05,01~20,철강제품,2961393
2023,05,01~20,석유제품,2941973
2023,05,01~20,자동차부품,1220186
2023,05,01~20,무선통신기기,1031151
2023,05,01~20,정밀기기,560059
2023,05,01~20,컴퓨터주변기기,514521
2023,05,01~20,선박,461804
2023,05,01~20,가전제품,442653
2023,05,01~31,전체,52054195
2023,05,01~31,반도체,7550349
2023,05,01~31,승용차,5974136
2023,05,01~31,철강제품,4700526
2023,05,01~31,석유제품,4285583
2023,05,01~31,자동차부품,1876797
2023,05,01~31,무선통신기기,1497770
2023,05,01~31,선박,937981
2023,05,01~31,정밀기기,881624
2023,05,01~31,컴퓨터주변기기,786864
2023,05,01~31,가전제품,656478
2023,06,01~10,전체,15298064
2023,06,01~10,반도체,2178188
2023,06,01~10,승용차,1478929
2023,06,01~10,석유제품,1250739
2023,06,01~10,철강제품,1113922
2023,06,01~10,선박,1064070
2023,06,01~10,자동차부품,578387
2023,06,01~10,무선통신기기,523711
2023,06,01~10,정밀기기,264535
2023,06,01~10,컴퓨터주변기기,222252
2023,06,01~10,가전제품,169089
2023,06,01~20,전체,32936268
2023,06,01~20,반도체,4861976
2023,06,01~20,승용차,3363760
2023,06,01~20,철강제품,2579252
2023,06,01~20,석유제품,2381625
2023,06,01~20,선박,1800388
2023,06,01~20,자동차부품,1186913
2023,06,01~20,무선통신기기,977568
2023,06,01~20,정밀기기,555330
2023,06,01~20,컴퓨터주변기기,478353
2023,06,01~20,가전제품,468620
2023,06,01~30,전체,54297754
2023,06,01~30,반도체,9057613
2023,06,01~30,승용차,5988307
2023,06,01~30,철강제품,4632836
2023,06,01~30,석유제품,3380451
2023,06,01~30,선박,2431547
2023,06,01~30,자동차부품,1916500
2023,06,01~30,무선통신기기,1381129
2023,06,01~30,정밀기기,911013
2023,06,01~30,컴퓨터주변기기,825165
2023,06,01~30,가전제품,717105
2023,07,01~10,전체,13258526
2023,07,01~10,반도체,1827212
2023,07,01~10,승용차,1448399
2023,07,01~10,석유제품,1020014
2023,07,01~10,철강제품,1008140
2023,07,01~10,선박,605949
2023,07,01~10,자동차부품,523564
2023,07,01~10,무선통신기기,444313
2023,07,01~10,컴퓨터주변기기,291553
2023,07,01~10,정밀기기,240046
2023,07,01~10,가전제품,171420
2023,07,01~20,전체,31275665
2023,07,01~20,반도체,4303084
2023,07,01~20,승용차,3430773
2023,07,01~20,철강제품,2426893
2023,07,01~20,석유제품,2387796
2023,07,01~20,자동차부품,1258253
2023,07,01~20,선박,1036848
2023,07,01~20,무선통신기기,987246
2023,07,01~20,컴퓨터주변기기,601739
2023,07,01~20,정밀기기,583609
2023,07,01~20,가전제품,452156
2023,07,01~31,전체,50457776
2023,07,01~31,반도체,7603652
2023,07,01~31,승용차,5678889
2023,07,01~31,철강제품,4099313
2023,07,01~31,석유제품,3908575
2023,07,01~31,자동차부품,1974101
2023,07,01~31,무선통신기기,1656773
2023,07,01~31,선박,1601409
2023,07,01~31,정밀기기,903234
2023,07,01~31,컴퓨터주변기기,821915
2023,07,01~31,가전제품,753441
2023,08,01~10,전체,13259501
2023,08,01~10,반도체,2449188
2023,08,01~10,석유제품,1463558
2023,08,01~10,철강제품,963784
2023,08,01~10,무선통신기기,540183
2023,08,01~10,승용차,534281
2023,08,01~10,자동차부품,385180
2023,08,01~10,정밀기기,274073
2023,08,01~10,가전제품,206792
2023,08,01~10,컴퓨터주변기기,187765
2023,08,01~10,선박,177898
2023,08,01~20,전체,27939623
2023,08,01~20,반도체,4721096
2023,08,01~20,석유제품,2620608
2023,08,01~20,철강제품,2162935
2023,08,01~20,승용차,2117415
2023,08,01~20,무선통신기기,1136161
2023,08,01~20,선박,997890
2023,08,01~20,자동차부품,936922
2023,08,01~20,정밀기기,515584
2023,08,01~20,가전제품,389593
2023,08,01~20,컴퓨터주변기기,340080
2023,08,01~31,전체,51994074
2023,08,01~31,반도체,8721670
2023,08,01~31,승용차,5066248
2023,08,01~31,석유제품,4493760
2023,08,01~31,철강제품,4052257
2023,08,01~31,자동차부품,1834908
2023,08,01~31,무선통신기기,1814156
2023,08,01~31,선박,1500919
2023,08,01~31,정밀기기,969486
2023,08,01~31,가전제품,726495
2023,08,01~31,컴퓨터주변기기,630401
2023,09,01~10,전체,14906293
2023,09,01~10,반도체,2500647
2023,09,01~10,석유제품,1436560
2023,09,01~10,승용차,1403510
2023,09,01~10,철강제품,1063808
2023,09,01~10,무선통신기기,650003
2023,09,01~10,자동차부품,516292
2023,09,01~10,정밀기기,293633
2023,09,01~10,선박,219946
2023,09,01~10,가전제품,200920
2023,09,01~10,컴퓨터주변기기,166586
2023,09,01~20,전체,35968700
2023,09,01~20,반도체,5928978
2023,09,01~20,승용차,3262194
2023,09,01~20,석유제품,2997891
2023,09,01~20,철강제품,2628876
2023,09,01~20,자동차부품,1301054
2023,09,01~20,무선통신기기,1262291
2023,09,01~20,선박,1152242
2023,09,01~20,정밀기기,684846
2023,09,01~20,가전제품,528487
2023,09,01~20,컴퓨터주변기기,435260
2023,09,01~30,전체,54650691
2023,09,01~30,반도체,10058864
2023,09,01~30,승용차,4986770
2023,09,01~30,석유제품,4948551
2023,09,01~30,철강제품,3997324
2023,09,01~30,자동차부품,1880018
2023,09,01~30,무선통신기기,1878436
2023,09,01~30,선박,1276528
2023,09,01~30,정밀기기,1021259
2023,09,01~30,가전제품,754352
2023,09,01~30,컴퓨터주변기기,741108
2023,10,01~10,전체,11495533
2023,10,01~10,반도체,2106581
2023,10,01~10,석유제품,1480258
2023,10,01~10,승용차,1078963
2023,10,01~10,철강제품,735482
2023,10,01~10,무선통신기기,570755
2023,10,01~10,자동차부품,323670
2023,10,01~10,선박,247196
2023,10,01~10,정밀기기,217387
2023,10,01~10,컴퓨터주변기기,182058
2023,10,01~10,가전제품,153392
2023,10,01~20,전체,33739771
2023,10,01~20,반도체,5215242
2023,10,01~20,석유제품,3503786
2023,10,01~20,승용차,3298181
2023,10,01~20,철강제품,2372323
2023,10,01~20,선박,1617219
2023,10,01~20,무선통신기기,1366428
2023,10,01~20,자동차부품,1045964
2023,10,01~20,정밀기기,622777
2023,10,01~20,가전제품,447645
2023,10,01~20,컴퓨터주변기기,440823
2023,10,01~31,전체,54989950
2023,10,01~31,반도체,9061404
2023,10,01~31,승용차,5705540
2023,10,01~31,석유제품,5212322
2023,10,01~31,철강제품,3809956
2023,10,01~31,선박,2751456
2023,10,01~31,무선통신기기,2148541
2023,10,01~31,자동차부품,1701366
2023,10,01~31,정밀기기,985390
2023,10,01~31,컴퓨터주변기기,722284
2023,10,01~31,가전제품,696316
2023,11,01~10,전체,18129507
2023,11,01~10,반도체,2795594
2023,11,01~10,승용차,1997799
2023,11,01~10,석유제품,1715690
2023,11,01~10,철강제품,1198697
2023,11,01~10,무선통신기기,728765
2023,11,01~10,자동차부품,629858
2023,11,01~10,정밀기기,406379
2023,11,01~10,컴퓨터주변기기,233160
2023,11,01~10,가전제품,230047
2023,11,01~10,선박,126280
2023,11,01~20,전체,33647826
2023,11,01~20,반도체,5410257
2023,11,01~20,승용차,3761958
2023,11,01~20,석유제품,2959778
2023,11,01~20,철강제품,2234803
2023,11,01~20,무선통신기기,1366981
2023,11,01~20,자동차부품,1140622
2023,11,01~20,정밀기기,684662
2023,11,01~20,선박,635189
2023,11,01~20,가전제품,428872
2023,11,01~20,컴퓨터주변기기,425130
2023,11,01~30,전체,55561090
2023,11,01~30,반도체,9688869
2023,11,01~30,승용차,6341506
2023,11,01~30,석유제품,4529005
2023,11,01~30,철강제품,3845882
2023,11,01~30,무선통신기기,1970203
2023,11,01~30,자동차부품,1841477
2023,11,01~30,선박,1380822
2023,11,01~30,정밀기기,1061265
2023,11,01~30,가전제품,716326
2023,11,01~30,컴퓨터주변기기,713520
2023,12,01~10,전체,15633586
2023,12,01~10,반도체,2527469
2023,12,01~10,승용차,1583328
2023,12,01~10,석유제품,1350959
2023,12,01~10,선박,1105233
2023,12,01~10,철강제품,986926
2023,12,01~10,무선통신기기,557667
2023,12,01~10,자동차부품,463633
2023,12,01~10,정밀기기,308368
2023,12,01~10,컴퓨터주변기기,195464
2023,12,01~10,가전제품,171480
2023,12,01~20,전체,37729966
2023,12,01~20,반도체,6656218
2023,12,01~20,승용차,3739452
2023,12,01~20,석유제품,3088796
2023,12,01~20,철강제품,2498976
2023,12,01~20,선박,2466779
2023,12,01~20,자동차부품,1142842
2023,12,01~20,무선통신기기,1009384
2023,12,01~20,정밀기기,706849
2023,12,01~20,가전제품,469200
2023,12,01~20,컴퓨터주변기기,451133
2023,12,01~31,전체,57573193
2023,12,01~31,반도체,11192340
2023,12,01~31,승용차,6196407
2023,12,01~31,석유제품,4514938
2023,12,01~31,철강제품,3861379
2023,12,01~31,선박,3523654
2023,12,01~31,자동차부품,1712154
2023,12,01~31,무선통신기기,1325633
2023,12,01~31,정밀기기,1001780
2023,12,01~31,컴퓨터주변기기,791998
2023,12,01~31,가전제품,636298
2024,01,01~10,전체,15458994
2024,01,01~10,반도체,2571661
2024,01,01~10,석유제품,1604029
2024,01,01~10,승용차,1297238
2024,01,01~10,철강제품,1063823
2024,01,01~10,선박,993764
2024,01,01~10,자동차부품,509041
2024,01,01~10,무선통신기기,437098
2024,01,01~10,정밀기기,292125
2024,01,01~10,컴퓨터주변기기,217495
2024,01,01~10,가전제품,161943
2024,01,01~20,전체,33361230
2024,01,01~20,반도체,5297195
2024,01,01~20,승용차,3473301
2024,01,01~20,석유제품,2904822
2024,01,01~20,철강제품,2468440
2024,01,01~20,선박,1919251
2024,01,01~20,자동차부품,1099892
2024,01,01~20,무선통신기기,871584
2024,01,01~20,정밀기기,598528
2024,01,01~20,컴퓨터주변기기,509285
2024,01,01~20,가전제품,427331
2024,01,01~31,전체,54757614
2024,01,01~31,반도체,9529958
2024,01,01~31,승용차,5986429
2024,01,01~31,석유제품,4835370
2024,01,01~31,철강제품,4041193
2024,01,01~31,선박,2456836
2024,01,01~31,자동차부품,1832706
2024,01,01~31,무선통신기기,1262875
2024,01,01~31,정밀기기,961859
2024,01,01~31,컴퓨터주변기기,804699
2024,01,01~31,가전제품,734828
2024,02,01~10,전체,15024223
2024,02,01~10,반도체,2782704
2024,02,01~10,석유제품,1398748
2024,02,01~10,승용차,1108055
2024,02,01~10,철강제품,1041122
2024,02,01~10,자동차부품,628651
2024,02,01~10,무선통신기기,374608
2024,02,01~10,선박,306321
2024,02,01~10,정밀기기,261262
2024,02,01~10,가전제품,224342
2024,02,01~10,컴퓨터주변기기,203335
2024,02,01~20,전체,30735348
2024,02,01~20,반도체,5286172
2024,02,01~20,석유제품,2902737
2024,02,01~20,승용차,2570083
2024,02,01~20,철강제품,2233318
2024,02,01~20,자동차부품,1122854
2024,02,01~20,선박,1096278
2024,02,01~20,무선통신기기,772799
2024,02,01~20,정밀기기,512994
2024,02,01~20,가전제품,456479
2024,02,01~20,컴퓨터주변기기,404458
2024,02,01~29,전체,52393138
2024,02,01~29,반도체,10051061
2024,02,01~29,승용차,4926478
2024,02,01~29,석유제품,4473439
2024,02,01~29,철강제품,3854518
2024,02,01~29,선박,1890418
2024,02,01~29,자동차부품,1881745
2024,02,01~29,무선통신기기,1256308
2024,02,01~29,정밀기기,864481
2024,02,01~29,컴퓨터주변기기,749521
2024,02,01~29,가전제품,716680
2024,03,01~10,전체,13524360
2024,03,01~10,반도체,2750368
2024,03,01~10,승용차,1136132
2024,03,01~10,석유제품,1012304
2024,03,01~10,철강제품,915008
2024,03,01~10,선박,826388
2024,03,01~10,자동차부품,472719
2024,03,01~10,무선통신기기,387954
2024,03,01~10,정밀기기,234140
2024,03,01~10,컴퓨터주변기기,204446
2024,03,01~10,가전제품,179894
2024,03,01~20,전체,34058584
2024,03,01~20,반도체,6335712
2024,03,01~20,승용차,3181741
2024,03,01~20,석유제품,2845240
2024,03,01~20,철강제품,2556484
2024,03,01~20,선박,1270449
2024,03,01~20,자동차부품,1257382
2024,03,01~20,무선통신기기,845187
2024,03,01~20,정밀기기,587529
2024,03,01~20,컴퓨터주변기기,535568
2024,03,01~20,가전제품,463368
2024,03,01~31,전체,56557850
2024,03,01~31,반도체,11828297
2024,03,01~31,승용차,5895939
2024,03,01~31,석유제품,4681993
2024,03,01~31,철강제품,4088366
2024,03,01~31,선박,2041558
2024,03,01~31,자동차부품,1843204
2024,03,01~31,무선통신기기,1302943
2024,03,01~31,컴퓨터주변기기,1023639
2024,03,01~31,정밀기기,910850
2024,03,01~31,가전제품,739193
2024,04,01~10,전체,16407427
2024,04,01~10,반도체,2572324
2024,04,01~10,승용차,1640870
2024,04,01~10,석유제품,1355477
2024,04,01~10,철강제품,1246286
2024,04,01~10,자동차부품,640306
2024,04,01~10,무선통신기기,448644
2024,04,01~10,정밀기기,307811
2024,04,01~10,가전제품,277047
2024,04,01~10,컴퓨터주변기기,262204
2024,04,01~10,선박,81603
2024,04,01~20,전체,35803912
2024,04,01~20,반도체,5845517
2024,04,01~20,승용차,3927580
2024,04,01~20,석유제품,2827054
2024,04,01~20,철강제품,2643240
2024,04,01~20,자동차부품,1226944
2024,04,01~20,선박,1114012
2024,04,01~20,무선통신기기,919815
2024,04,01~20,정밀기기,612096
2024,04,01~20,컴퓨터주변기기,577434
2024,04,01~20,가전제품,534403
2024,04,01~30,전체,56261590
2024,04,01~30,반도체,10099550
2024,04,01~30,승용차,6577695
2024,04,01~30,석유제품,4395205
2024,04,01~30,철강제품,4037849
2024,04,01~30,자동차부품,1866955
2024,04,01~30,선박,1593843
2024,04,01~30,무선통신기기,1320329
2024,04,01~30,정밀기기,944640
2024,04,01~30,컴퓨터주변기기,899983
2024,04,01~30,가전제품,808414
2024,05,01~10,전체,16811273
2024,05,01~10,반도체,3000890
2024,05,01~10,석유제품,1618796
2024,05,01~10,승용차,1462315
2024,05,01~10,철강제품,1304732
2024,05,01~10,선박,588571
2024,05,01~10,자동차부품,531353
2024,05,01~10,무선통신기기,515153
2024,05,01~10,컴퓨터주변기기,362117
2024,05,01~10,정밀기기,326201
2024,05,01~10,가전제품,226533
